source	target	score	edge type
Tfe3	Nasp	0.4786857006429171	PPI
Tfe3	Ppid	0.4786857006429171	PPI
Fyn	Cdk5	0.4786857006429171	PPI
Fyn	Skap2	0.4786857006429171	PPI
Fyn	Plcg2	0.4786857006429171	PPI
Dvl1	Dact2	0.4786857006429171	PPI
Palld	Ehmt2	0.4786857006429171	PPI
Nphp4	Dnal1	0.4786857006429171	PPI
Dll3	Mib1	0.4786857006429171	PPI
Nanog	Rfc5	0.4786857006429171	PPI
Fkbp5	Wdtc1	0.4786857006429171	PPI
Nphp4	Flnb	0.4786857006429171	PPI
Rif1	Nacc1	0.4786857006429171	PPI
Syne1	Sun1	0.4786857006429171	PPI
Aplp2	Rhoa	0.4786857006429171	PPI
Nphp4	Myo1c	0.4786857006429171	PPI
Ddx49	Foxp3	0.4786857006429171	PPI
Actb	Traf6	0.4786857006429171	PPI
Dapk1	Unc5b	0.4786857006429171	PPI
Bsn	Rgs14	0.4786857006429171	PPI
Ncoa2	Ehmt2	0.4786857006429171	PPI
Nanog	Rtcb	0.4786857006429171	PPI
Ncor1	Dach2	0.4786857006429171	PPI
Actb	Trpv1	0.4786857006429171	PPI
Nanog	Dido1	0.4786857006429171	PPI
Nanog	Ilf3	0.4786857006429171	PPI
Disc1	Gsk3b	0.4786857006429171	PPI
Foxc1	Flna	0.4786857006429171	PPI
Abce1	Eed	0.4786857006429171	PPI
Myh10	Iqcb1	0.4786857006429171	PPI
Smad3	Zmym2	0.4786857006429171	PPI
Tfe3	Ikzf5	0.4786857006429171	PPI
Tfe3	Chd4	0.4786857006429171	PPI
Smad3	Gsk3b	0.4786857006429171	PPI
Tfe3	Ubn2	0.4786857006429171	PPI
Tfe3	Fancm	0.4786857006429171	PPI
Tfe3	Sall4	0.4786857006429171	PPI
Tfe3	Tcf20	0.4786857006429171	PPI
Tfe3	Kat2a	0.4786857006429171	PPI
Tfe3	Tfeb	0.4786857006429171	PPI
Mysm1	Kat2b	0.4786857006429171	PPI
Wdfy3	Atg5	0.4786857006429171	PPI
Hook2	Iqcb1	0.4786857006429171	PPI
Tet2	Rbbp7	0.4786857006429171	PPI
Epha4	Ngef	0.4786857006429171	PPI
Foxp3	Sp2	0.4786857006429171	PPI
Nanog	Gnl3	0.4786857006429171	PPI
Creb1	Mecp2	0.4786857006429171	PPI
Nanog	Dpy30	0.4786857006429171	PPI
Vps18	Stx12	0.4786857006429171	PPI
Smad3	Pex6	0.4786857006429171	PPI
Rara	Gnaq	0.4786857006429171	PPI
Rara	Tmod1	0.4786857006429171	PPI
Tbl3	Foxp3	0.4786857006429171	PPI
Bax	Eed	0.4786857006429171	PPI
Vps18	Vps39	0.4786857006429171	PPI
Kdm6a	Mafa	0.4786857006429171	PPI
Med6	Med21	0.4786857006429171	PPI
Eed	Rbp2	0.4786857006429171	PPI
Rnf10	Eed	0.4786857006429171	PPI
Lrp6	Wnt5a	0.4786857006429171	PPI
Prdx2	Eed	0.4786857006429171	PPI
Foxp3	Sec13	0.4786857006429171	PPI
Mcm3	Mcm5	0.4786857006429171	PPI
Rbm34	Foxp3	0.4786857006429171	PPI
Pak6	Lrrk2	0.4786857006429171	PPI
Itpr1	Crtc2	0.4786857006429171	PPI
Tgfb1	Nrep	0.4786857006429171	PPI
Tgfb1	Htra1	0.4786857006429171	PPI
Oaz1	Azin2	0.4786857006429171	PPI
Plrg1	Foxp3	0.4786857006429171	PPI
Lamc1	Lama5	0.4786857006429171	PPI
Rara	Actb	0.4786857006429171	PPI
Rara	Fus	0.4786857006429171	PPI
Rara	Tgif1	0.4786857006429171	PPI
Rara	G3bp1	0.4786857006429171	PPI
Itpr1	Ncs1	0.4786857006429171	PPI
Olfm4	Nod2	0.4786857006429171	PPI
Itpr1	Ube4b	0.4786857006429171	PPI
Traf3	Rnf41	0.4786857006429171	PPI
Adrb2	Adrb1	0.4786857006429171	PPI
Pds5b	Eed	0.4786857006429171	PPI
Cebpa	Bub3	0.4786857006429171	PPI
Cebpa	Rfc2	0.4786857006429171	PPI
Pex1	Eed	0.4786857006429171	PPI
Vps41	Eed	0.4786857006429171	PPI
Cbl	Itk	0.4786857006429171	PPI
Tet1	Rbbp7	0.4786857006429171	PPI
Foxp3	Luc7l	0.4786857006429171	PPI
Cryab	Nphp4	0.4786857006429171	PPI
Cbl	Traf6	0.4786857006429171	PPI
Znrf3	Fbxw7	0.4786857006429171	PPI
Stat6	Litaf	0.4786857006429171	PPI
Rab8a	Dzip1	0.4786857006429171	PPI
Rab8a	Rims2	0.4786857006429171	PPI
Asxl1	Bap1	0.4786857006429171	PPI
Creb1	Atf4	0.4786857006429171	PPI
Myo19	Eed	0.4786857006429171	PPI
Sall4	Set	0.4786857006429171	PPI
Nr2c1	Pml	0.4786857006429171	PPI
Grb2	Dvl2	0.4786857006429171	PPI
Abl1	Crk	0.4786857006429171	PPI
Ift20	Ift57	0.4786857006429171	PPI
Bcar1	Crk	0.4786857006429171	PPI
Grb2	Bcr	0.4786857006429171	PPI
Nfe2	Mafk	0.4786857006429171	PPI
Kif11	Foxp3	0.4786857006429171	PPI
Grb2	Rab13	0.4786857006429171	PPI
Foxp3	Strap	0.4786857006429171	PPI
Kdm1a	Foxp3	0.4786857006429171	PPI
Foxp3	Elf4	0.4786857006429171	PPI
Ski	Satb2	0.4786857006429171	PPI
Fbxw8	Cul1	0.4786857006429171	PPI
Lamb1	Lama1	0.4786857006429171	PPI
Iqcb1	Flna	0.4786857006429171	PPI
Iqcb1	Ciao1	0.4786857006429171	PPI
Igf1r	Snx9	0.4786857006429171	PPI
Iqcb1	Cdc45	0.4786857006429171	PPI
Traf3	Tbk1	0.4786857006429171	PPI
Mef2c	Mylk2	0.4786857006429171	PPI
Rreb1	Kdm1a	0.4786857006429171	PPI
Kat5	Stk38	0.4786857006429171	PPI
Cnot3	Foxp3	0.4786857006429171	PPI
Ctbp1	Skor1	0.4786857006429171	PPI
Elf5	Myo5a	0.4786857006429171	PPI
Apc	Gsk3b	0.4786857006429171	PPI
Eed	Gak	0.4786857006429171	PPI
Eed	Rnps1	0.4786857006429171	PPI
Eif3e	Eed	0.4786857006429171	PPI
Eed	Dkc1	0.4786857006429171	PPI
Eed	Cbx8	0.4786857006429171	PPI
Eed	Carm1	0.4786857006429171	PPI
Pcbp1	Eed	0.4786857006429171	PPI
Cdc5l	Ssbp3	0.4786857006429171	PPI
Pcbp2	Eed	0.4786857006429171	PPI
Kdm1a	Xpo5	0.4786857006429171	PPI
Kdm1a	Mta3	0.4786857006429171	PPI
Creb1	Hdac4	0.4786857006429171	PPI
Ctr9	Wdr61	0.4786857006429171	PPI
Ift88	Ift46	0.4786857006429171	PPI
Fbxw8	Cul7	0.4786857006429171	PPI
Kcnb1	Vapa	0.4786857006429171	PPI
Iqcb1	Myh9	0.4786857006429171	PPI
Mark2	Eed	0.4786857006429171	PPI
Iqcb1	Xpo5	0.4786857006429171	PPI
Nfe2	Rbbp5	0.4786857006429171	PPI
Mcm7	Eed	0.4786857006429171	PPI
Mef2c	Fzr1	0.4786857006429171	PPI
Skap2	Clnk	0.4786857006429171	PPI
Irak3	Irak4	0.4786857006429171	PPI
Dact1	Gsk3b	0.4786857006429171	PPI
Paip1	Eif3g	0.4786857006429171	PPI
Eed	Stk26	0.4786857006429171	PPI
Eed	Rtcb	0.4786857006429171	PPI
Eed	Pcgf6	0.4786857006429171	PPI
Eed	Snx2	0.4786857006429171	PPI
Eed	Ilf2	0.4786857006429171	PPI
Eed	Scyl1	0.4786857006429171	PPI
Eed	Lima1	0.4786857006429171	PPI
Eed	Ube4b	0.4786857006429171	PPI
Eed	Stk4	0.4786857006429171	PPI
Eed	Rpf2	0.4786857006429171	PPI
Eed	Wdr12	0.4786857006429171	PPI
Eed	Kifc1	0.4786857006429171	PPI
Eed	Drg2	0.4786857006429171	PPI
Eed	Eif3g	0.4786857006429171	PPI
Eed	Ilf3	0.4786857006429171	PPI
Eed	Uso1	0.4786857006429171	PPI
Herc2	Lrrk2	0.4786857006429171	PPI
Foxp3	Chd1l	0.4786857006429171	PPI
Foxp3	Ssbp3	0.4786857006429171	PPI
Foxp3	Ppie	0.4786857006429171	PPI
Foxp3	Gsk3b	0.4786857006429171	PPI
Rwdd1	Drg2	0.4786857006429171	PPI
Epm2a	Gsk3b	0.4786857006429171	PPI
Osmr	Egfr	0.4786857006429171	PPI
Smad2	Otub1	0.4786857006429171	PPI
Ctbp1	Hdac7	0.4786857006429171	PPI
Stx8	Vps18	0.4786857006429171	PPI
Pml	Pin1	0.4786857006429171	PPI
Jun	Atf3	0.4786857006429171	PPI
Rbbp4	Kdm2b	0.4786857006429171	PPI
Xpo1	Eed	0.4786857006429171	PPI
Rbbp4	Mta2	0.4786857006429171	PPI
Rbbp4	Ehmt2	0.4786857006429171	PPI
Anxa2	Tfe3	0.4786857006429171	PPI
Mbtd1	Ehmt2	0.4786857006429171	PPI
Ddx51	Eed	0.4786857006429171	PPI
Git1	Mtor	0.4786857006429171	PPI
Ubc	Myd88	0.4786857006429171	PPI
Musk	Lrp4	0.4786857006429171	PPI
Pcbp1	Wdtc1	0.4786857006429171	PPI
Ctcf	Atrx	0.4786857006429171	PPI
Cpsf6	Eed	0.4786857006429171	PPI
Ctcf	Eed	0.4786857006429171	PPI
Crk	Bcr	0.4786857006429171	PPI
Anxa1	Tfe3	0.4786857006429171	PPI
Dmd	Sgcd	0.4786857006429171	PPI
Ift88	Ift74	0.4786857006429171	PPI
Dmd	Sgcb	0.4786857006429171	PPI
Kdm2b	Eed	0.4786857006429171	PPI
Nipbl	Eed	0.4786857006429171	PPI
Pcna	Tfe3	0.4786857006429171	PPI
Myef2	Elf5	0.4786857006429171	PPI
Erc2	Lnx2	0.4786857006429171	PPI
Kdm1a	Eed	0.4786857006429171	PPI
Ube3c	Eed	0.4786857006429171	PPI
Sin3a	Sin3b	0.4786857006429171	PPI
Eed	Ola1	0.4786857006429171	PPI
Srsf1	Eed	0.4786857006429171	PPI
Cebpa	Nop58	0.4786857006429171	PPI
Nphp3	Nphp1	0.4786857006429171	PPI
Rab35	Trpv1	0.4786857006429171	PPI
Iqcb1	Myo1c	0.4786857006429171	PPI
Sall4	Eed	0.4786857006429171	PPI
Dek	Fbxw7	0.4786857006429171	PPI
Tgif2	Fbxw7	0.4786857006429171	PPI
Cwc22	Eed	0.4786857006429171	PPI
Tia1	Ran	0.4786857006429171	PPI
Tia1	Tra2b	0.4786857006429171	PPI
Tia1	Pspc1	0.4786857006429171	PPI
Cand2	Eed	0.4786857006429171	PPI
Tia1	Rab5a	0.4786857006429171	PPI
Med23	Med1	0.4786857006429171	PPI
Gstm1	Tia1	0.4786857006429171	PPI
Safb2	Eed	0.4786857006429171	PPI
Wipf1	Wasl	0.4786857006429171	PPI
Trpv1	Bmp2k	0.4786857006429171	PPI
Mta1	Eed	0.4786857006429171	PPI
Mta1	Ehmt2	0.4786857006429171	PPI
Mta1	Mbd3	0.4786857006429171	PPI
Sp110	Foxp3	0.4786857006429171	PPI
Wdtc1	Tns2	0.4786857006429171	PPI
Wdtc1	Ngef	0.4786857006429171	PPI
Wdtc1	Copa	0.4786857006429171	PPI
Nup85	Eed	0.4786857006429171	PPI
Wdtc1	Aimp2	0.4786857006429171	PPI
Uhrf1	Rcc1	0.4786857006429171	PPI
Uhrf1	Ehmt2	0.4786857006429171	PPI
Drd2	Pawr	0.4786857006429171	PPI
Wdtc1	Get4	0.4786857006429171	PPI
Trpv1	Crip2	0.4786857006429171	PPI
Pax5	Ncor1	0.4786857006429171	PPI
Eed	Nono	0.4786857006429171	PPI
Snai1	Smad3	0.4786857006429171	PPI
Wdtc1	Bag3	0.4786857006429171	PPI
Sox9	Phc3	0.4786857006429171	PPI
Fas	Wdtc1	0.4786857006429171	PPI
Prlr	Agap2	0.4786857006429171	PPI
Wnt5a	Sfrp1	0.4786857006429171	PPI
Eed	Ddx47	0.4786857006429171	PPI
Pcid2	Eid1	0.4786857006429171	PPI
Leo1	Cdc73	0.4786857006429171	PPI
Ubp1	Tbk1	0.4786857006429171	PPI
Eed	Flii	0.4786857006429171	PPI
Usf1	Hdac9	0.4786857006429171	PPI
Srsf7	Eed	0.4786857006429171	PPI
Fyn	Hcls1	0.4786857006429171	PPI
Foxp3	Dhx30	0.4786857006429171	PPI
Pcbp2	Tfe3	0.4786857006429171	PPI
Foxp3	Nosip	0.4786857006429171	PPI
Ctr9	Cdc73	0.4786857006429171	PPI
Ctr9	Sfpq	0.4786857006429171	PPI
Foxp3	Ppil2	0.4786857006429171	PPI
Fas	Cav1	0.4786857006429171	PPI
Kdm2b	Rybp	0.4786857006429171	PPI
Itch	Tab1	0.4786857006429171	PPI
Dido1	Eed	0.4786857006429171	PPI
Dido1	Wwp2	0.4786857006429171	PPI
Trpv1	Rai14	0.4786857006429171	PPI
Aqr	Eed	0.4786857006429171	PPI
Otub1	Smad3	0.4786857006429171	PPI
Cyld	Smad3	0.4786857006429171	PPI
Smc2	Eed	0.4786857006429171	PPI
Smc4	Eed	0.4786857006429171	PPI
Lin7c	Dlg1	0.4786857006429171	PPI
Cyld	Hdac6	0.4786857006429171	PPI
Sap30	Sin3b	0.4786857006429171	PPI
Sap30	Tet2	0.4786857006429171	PPI
Ctbp1	Wdtc1	0.4786857006429171	PPI
Vti1a	Stx6	0.4786857006429171	PPI
Mbp	Aph1a	0.4786857006429171	PPI
Mbp	Aph1b	0.4786857006429171	PPI
Ccar1	Eed	0.4786857006429171	PPI
Sltm	Eed	0.4786857006429171	PPI
Pak2	Eed	0.4786857006429171	PPI
Jun	Sox8	0.4786857006429171	PPI
Jun	Itch	0.4786857006429171	PPI
Crocc	Eed	0.4786857006429171	PPI
Casc3	Stau1	0.4786857006429171	PPI
Ptpra	Ptpre	0.4786857006429171	PPI
Eif3b	Eif3i	0.4786857006429171	PPI
Als2	Grip1	0.4786857006429171	PPI
Cdc16	Fbxw7	0.4786857006429171	PPI
Rims1	Rab3b	0.4786857006429171	PPI
Mgrn1	Amfr	0.4786857006429171	PPI
Rab8a	Sytl4	0.4786857006429171	PPI
Nol6	Eed	0.4786857006429171	PPI
Mta2	Mbd2	0.4786857006429171	PPI
Myh9	Eed	0.4786857006429171	PPI
Tnpo1	Foxp3	0.4786857006429171	PPI
Sap30	Ncor1	0.4786857006429171	PPI
Taf1	Foxp3	0.4786857006429171	PPI
Egr2	Wwp2	0.4786857006429171	PPI
Wdr3	Foxp3	0.4786857006429171	PPI
Src	Esr1	0.4786857006429171	PPI
Src	Egfr	0.4786857006429171	PPI
Anxa1	Nphp4	0.4786857006429171	PPI
Cdk1	Ccnd1	0.4786857006429171	PPI
Cdk1	Cebpa	0.4786857006429171	PPI
Rbbp7	Mta1	0.4786857006429171	PPI
Ppia	Tfe3	0.4786857006429171	PPI
Gstp1	Fancc	0.4786857006429171	PPI
Gstp1	Tfe3	0.4786857006429171	PPI
Pcna	Cdk2	0.4786857006429171	PPI
Xrcc6	Tfe3	0.4786857006429171	PPI
Tec	Plcg1	0.4786857006429171	PPI
Irs1	Irs2	0.4786857006429171	PPI
Irs1	Rad51	0.4786857006429171	PPI
Gria2	Cspg4	0.4786857006429171	PPI
Prdx1	Tfe3	0.4786857006429171	PPI
Nphp4	Pkp1	0.4786857006429171	PPI
Cdyl	Ehmt2	0.4786857006429171	PPI
Nphp4	Fem1c	0.4786857006429171	PPI
Nphp4	Plec	0.4786857006429171	PPI
Nphp4	Rpgr	0.4786857006429171	PPI
Actb	Tfe3	0.4786857006429171	PPI
Wdtc1	Gulp1	0.4786857006429171	PPI
Mdm2	Gsk3b	0.4786857006429171	PPI
Bax	Ern1	0.4786857006429171	PPI
Iqcb1	Exoc1	0.4786857006429171	PPI
Tia1	Rab14	0.4786857006429171	PPI
Pds5b	Smc1a	0.4786857006429171	PPI
Vps41	Vps18	0.4786857006429171	PPI
Kat7	Nanog	0.4786857006429171	PPI
Sin3a	Ncor1	0.4786857006429171	PPI
Grb2	Dok3	0.4786857006429171	PPI
Mcm7	Tfe3	0.4786857006429171	PPI
Dlg4	Abi1	0.4786857006429171	PPI
Dlg4	Ap2b1	0.4786857006429171	PPI
Sp1	Jun	0.4786857006429171	PPI
Sp1	Mdm2	0.4786857006429171	PPI
Traf1	Traf2	0.4786857006429171	PPI
Mbtd1	Ep400	0.4786857006429171	PPI
Spop	Nanog	0.4786857006429171	PPI
Rfx4	Gps2	0.4786857006429171	PPI
Lamb1	Eed	0.4786857006429171	PPI
Med23	Smc1a	0.4786857006429171	PPI
Wdtc1	Wdr82	0.4786857006429171	PPI
Wdtc1	Rap2c	0.4786857006429171	PPI
Wdtc1	Rbm4	0.4786857006429171	PPI
Wdtc1	Naa30	0.4786857006429171	PPI
Wdtc1	Rfc5	0.4786857006429171	PPI
Wdtc1	Toe1	0.4786857006429171	PPI
S1pr2	Rtn4	0.4786857006429171	PPI
Hck	Dvl2	0.4786857006429171	PPI
Tia1	Hmgb1	0.4786857006429171	PPI
Phf20	Kat8	0.4786857006429171	PPI
Lif	Lifr	0.4786857006429171	PPI
Itch	Arrb2	0.4786857006429171	PPI
Epc1	Ep400	0.4786857006429171	PPI
Ubc	Polk	0.4786857006429171	PPI
Pgk1	Eed	0.4786857006429171	PPI
Nlrp3	Nek7	0.4786857006429171	PPI
Csf1r	Dok1	0.4786857006429171	PPI
Syvn1	Ern2	0.4786857006429171	PPI
Dgcr8	Cul3	0.4786857006429171	PPI
Cntfr	Cntf	0.4786857006429171	PPI
Blm	Tfe3	0.4786857006429171	PPI
Sp1	Egr1	0.4786857006429171	PPI
Myc	Bcl2	0.4786857006429171	PPI
Csf1r	Fyn	0.4786857006429171	PPI
Adrb2	Gria1	0.4786857006429171	PPI
Snai1	Gsk3b	0.4786857006429171	PPI
Ppard	Ncor1	0.4786857006429171	PPI
Mapk3	Phc2	0.4786857006429171	PPI
Bbs1	Bbs4	0.4786857006429171	PPI
Dvl1	Dvl3	0.4786857006429171	PPI
E2f8	Hif1a	0.4786857006429171	PPI
Lrrk2	Ripk1	0.4786857006429171	PPI
Csf1r	Cbl	0.4786857006429171	PPI
Wnt3	Porcn	0.4786857006429171	PPI
Lrrk2	Vps35	0.4786857006429171	PPI
Myd88	Irf5	0.4786857006429171	PPI
Cdc37	Wdtc1	0.4786857006429171	PPI
Myd88	Irf7	0.4786857006429171	PPI
Arnt2	Npas4	0.4786857006429171	PPI
Fas	Eed	0.4786857006429171	PPI
Gria2	Lnx2	0.4786857006429171	PPI
Rims2	Pclo	0.4786857006429171	PPI
Wdr3	Eed	0.4786857006429171	PPI
Mitf	Tfe3	0.4786857006429171	PPI
Mitf	Hdac7	0.4786857006429171	PPI
Nxt2	Nxf1	0.4786857006429171	PPI
Rab3d	Rims1	0.4786857006429171	PPI
Birc2	Tlr4	0.4786857006429171	PPI
Syne3	Sun3	0.4786857006429171	PPI
Aebp1	Wdtc1	0.4786857006429171	PPI
Ksr1	Raf1	0.4786857006429171	PPI
Hira	Tfe3	0.4786857006429171	PPI
Aak1	Foxp3	0.4786857006429171	PPI
Nup62	Nxt1	0.4786857006429171	PPI
Tfe3	Rraga	0.4786857006429171	PPI
Tfe3	Nanog	0.4786857006429171	PPI
Tfe3	Pgam1	0.4786857006429171	PPI
Fyn	Med28	0.4786857006429171	PPI
Tfe3	Ddx21	0.4786857006429171	PPI
Trpv1	Sar1b	0.4786857006429171	PPI
Trpv1	Rufy3	0.4786857006429171	PPI
Trpv1	Lima1	0.4786857006429171	PPI
Dvl1	Ryk	0.4786857006429171	PPI
Trpv1	Copg1	0.4786857006429171	PPI
Dvl1	Tfdp1	0.4786857006429171	PPI
Dvl1	Dact3	0.4786857006429171	PPI
Ipo8	Wdtc1	0.4786857006429171	PPI
Otub1	Wdtc1	0.4786857006429171	PPI
Dvl1	Lrrk2	0.4786857006429171	PPI
Dvl1	Dvl2	0.4786857006429171	PPI
Syne1	Spag4	0.4786857006429171	PPI
Usf1	Kat2b	0.4786857006429171	PPI
Nanog	Rbm4	0.4786857006429171	PPI
Nanog	Cdc73	0.4786857006429171	PPI
Cebpa	Smu1	0.4786857006429171	PPI
Nanog	Pelp1	0.4786857006429171	PPI
Nanog	Orc1	0.4786857006429171	PPI
Cebpa	Rbl1	0.4786857006429171	PPI
Nanog	Mbd2	0.4786857006429171	PPI
Hook1	Vps18	0.4786857006429171	PPI
Myef2	Eed	0.4786857006429171	PPI
Cebpa	Ddx47	0.4786857006429171	PPI
Cebpa	Nop56	0.4786857006429171	PPI
Ash2l	Foxp3	0.4786857006429171	PPI
Cebpa	Brd4	0.4786857006429171	PPI
Txnl1	Eed	0.4786857006429171	PPI
Glis1	Fbxw7	0.4786857006429171	PPI
Pspc1	Sfpq	0.4786857006429171	PPI
Cebpz	Eed	0.4786857006429171	PPI
Ahi1	Myo15	0.4786857006429171	PPI
Nxf1	Nxt1	0.4786857006429171	PPI
Cdc20	Bub1b	0.4786857006429171	PPI
Rbm19	Eed	0.4786857006429171	PPI
Scml4	Wdtc1	0.4786857006429171	PPI
Msh6	Eed	0.4786857006429171	PPI
Hip1	Eed	0.4786857006429171	PPI
Cnpy4	Tlr4	0.4786857006429171	PPI
Ldha	Tfe3	0.4786857006429171	PPI
Kmt2a	Hcfc1	0.4786857006429171	PPI
Wdtc1	Mtmr3	0.4786857006429171	PPI
Rara	Eif3a	0.4786857006429171	PPI
Itpr1	Vdac1	0.4786857006429171	PPI
Itpr1	Trpc4	0.4786857006429171	PPI
Bmp2k	Eed	0.4786857006429171	PPI
Brap	Raf1	0.4786857006429171	PPI
Rims1	Rab37	0.4786857006429171	PPI
Ptpra	Fyn	0.4786857006429171	PPI
Irf5	Traf6	0.4786857006429171	PPI
Cbl	Eps8	0.4786857006429171	PPI
Macf1	Gsk3b	0.4786857006429171	PPI
Syt10	Syt9	0.4786857006429171	PPI
Cbl	Atm	0.4786857006429171	PPI
Syt6	Syt9	0.4786857006429171	PPI
Ephb3	Ryk	0.4786857006429171	PPI
Mta2	Klf5	0.4786857006429171	PPI
Gria1	Eps8	0.4786857006429171	PPI
Gria1	Agap2	0.4786857006429171	PPI
Cryab	Vegfa	0.4786857006429171	PPI
Cryab	Ccnd1	0.4786857006429171	PPI
Sap30	Hdac2	0.4786857006429171	PPI
Cradd	Ripk1	0.4786857006429171	PPI
Cradd	Casp2	0.4786857006429171	PPI
Lin7c	Wdtc1	0.4786857006429171	PPI
Lin7c	Mpp5	0.4786857006429171	PPI
Ackr3	Cxcr4	0.4786857006429171	PPI
Fus	Cul3	0.4786857006429171	PPI
Pcbp1	Tfe3	0.4786857006429171	PPI
Src	Ret	0.4786857006429171	PPI
Src	Shc1	0.4786857006429171	PPI
Kit	Il3ra	0.4786857006429171	PPI
Actn4	Traf6	0.4786857006429171	PPI
Lck	Cd38	0.4786857006429171	PPI
Wac	Foxp3	0.4786857006429171	PPI
Cryab	Casp3	0.4786857006429171	PPI
Rexo4	Foxp3	0.4786857006429171	PPI
Ubb	Nphp4	0.4786857006429171	PPI
Actn4	Eed	0.4786857006429171	PPI
Kat2a	Tfeb	0.4786857006429171	PPI
Ppia	Wdtc1	0.4786857006429171	PPI
Eps8	Sos1	0.4786857006429171	PPI
Gli2	Hdac4	0.4786857006429171	PPI
Pml	Mtor	0.4786857006429171	PPI
Rbbp4	Tfe3	0.4786857006429171	PPI
Rbbp4	Nanog	0.4786857006429171	PPI
Rbbp7	Tfe3	0.4786857006429171	PPI
Rbbp7	Nanog	0.4786857006429171	PPI
Tal1	Hdac2	0.4786857006429171	PPI
Tal1	Xrcc6	0.4786857006429171	PPI
Musk	Rnf31	0.4786857006429171	PPI
Fnip1	Flcn	0.4786857006429171	PPI
Agap2	Lnx2	0.4786857006429171	PPI
Hes1	Stat3	0.4786857006429171	PPI
Irs1	Hdac2	0.4786857006429171	PPI
Irs1	Shc1	0.4786857006429171	PPI
Irs1	Grb2	0.4786857006429171	PPI
Kdm1a	Pspc1	0.4786857006429171	PPI
Car10	Malt1	0.4786857006429171	PPI
Ddx17	Trpv1	0.4786857006429171	PPI
Ddx17	Eed	0.4786857006429171	PPI
Nphp4	Actb	0.4786857006429171	PPI
Nphp4	Fhod1	0.4786857006429171	PPI
Syt10	Syt6	0.4786857006429171	PPI
Nphp4	Actn1	0.4786857006429171	PPI
Iqcb1	Plec	0.4786857006429171	PPI
Mef2c	Cdc20	0.4786857006429171	PPI
Kat5	Sfpq	0.4786857006429171	PPI
Eed	Nxf1	0.4786857006429171	PPI
Eed	Srrt	0.4786857006429171	PPI
Eed	Npm3	0.4786857006429171	PPI
Eed	Rrs1	0.4786857006429171	PPI
Myo1d	Trpv1	0.4786857006429171	PPI
Eed	Arl2	0.4786857006429171	PPI
Myo1d	Eed	0.4786857006429171	PPI
Epha4	Epha2	0.4786857006429171	PPI
Eed	Ipo7	0.4786857006429171	PPI
Eed	Cpsf1	0.4786857006429171	PPI
Ehmt2	Mbd3	0.4786857006429171	PPI
Eed	Ddx21	0.4786857006429171	PPI
Eed	Cul3	0.4786857006429171	PPI
Eed	Plec	0.4786857006429171	PPI
Fmn1	Wbp4	0.4786857006429171	PPI
Hif3a	Hif1a	0.4786857006429171	PPI
Eed	Orc1	0.4786857006429171	PPI
P4ha2	Eed	0.4786857006429171	PPI
Foxp3	Rbm8a	0.4786857006429171	PPI
Foxp3	Nde1	0.4786857006429171	PPI
Foxp3	Orc1	0.4786857006429171	PPI
Rgs18	Gnai3	0.4786857006429171	PPI
Aifm1	Bag6	0.4786857006429171	PPI
Asns	Eed	0.4786857006429171	PPI
Brd7	Foxp3	0.4786857006429171	PPI
Grb2	Wdtc1	0.4786857006429171	PPI
Grb2	Ajuba	0.4786857006429171	PPI
Cdc42	Lrrk2	0.4786857006429171	PPI
Ksr1	Brap	0.4786857006429171	PPI
Traf3	Tlr4	0.4786857006429171	PPI
Aldoa	Iqcb1	0.4786857006429171	PPI
Mib1	Dapk1	0.4786857006429171	PPI
Suz12	Smc5	0.4786857006429171	PPI
Elf5	Orc1	0.4786857006429171	PPI
Rac1	Mavs	0.4786857006429171	PPI
Eed	Imp3	0.4786857006429171	PPI
Eed	Pdia6	0.4786857006429171	PPI
Eed	Rfc4	0.4786857006429171	PPI
Eed	Rab5a	0.4786857006429171	PPI
Hmgb1	Tlr4	0.4786857006429171	PPI
Eed	Smc1a	0.4786857006429171	PPI
Eed	Cul2	0.4786857006429171	PPI
Pdcd4	Foxp3	0.4786857006429171	PPI
Eed	Galk1	0.4786857006429171	PPI
Eed	Nfkb2	0.4786857006429171	PPI
Eed	Bub3	0.4786857006429171	PPI
Foxp3	Dmap1	0.4786857006429171	PPI
Foxp3	Aatf	0.4786857006429171	PPI
Foxp3	Cul3	0.4786857006429171	PPI
Foxp3	Plec	0.4786857006429171	PPI
Med21	Med7	0.4786857006429171	PPI
Grap2	Gab2	0.4786857006429171	PPI
Hdac2	Jdp2	0.4786857006429171	PPI
Hdac2	Klf5	0.4786857006429171	PPI
Dnmt1	Eed	0.4786857006429171	PPI
Pebp1	Raf1	0.4786857006429171	PPI
Chd4	Foxp3	0.4786857006429171	PPI
Bach1	Smad5	0.4786857006429171	PPI
Bach2	Mafk	0.4786857006429171	PPI
Malt1	Traf3	0.4786857006429171	PPI
Dnmt1	Ehmt2	0.4786857006429171	PPI
Trpc1	Trpc4	0.4786857006429171	PPI
Apex1	Mutyh	0.4786857006429171	PPI
Tbp	Ddx5	0.4786857006429171	PPI
Purb	Rara	0.4786857006429171	PPI
Cdk1	Uchl1	0.4786857006429171	PPI
Exoc4	Gria1	0.4786857006429171	PPI
Exoc4	Iqcb1	0.4786857006429171	PPI
Cdk14	Ccny	0.4786857006429171	PPI
Cdk1	Eed	0.4786857006429171	PPI
Dlg4	Lrp8	0.4786857006429171	PPI
